Date,Open,High,Low,Close,Adj Close,Volume
2025-03-31,2820.631909385338,2836.0682500586363,2794.8347881990517,2819.854970487644,2819.854970487644,9242993
2025-04-01,2826.842530835249,2887.1751939287574,2814.977926581436,2878.1956173552126,2878.1956173552126,9644075
2025-04-02,2885.2855844647656,2987.6775301393777,2859.6664237587925,2959.31315650488,2959.31315650488,9934774
2025-04-03,2952.4252324284153,2971.944786833038,2913.0510489223893,2927.926565389092,2927.926565389092,6079110
2025-04-04,2932.9282860661947,2945.941426099302,2915.167436451222,2943.3554019667454,2943.3554019667454,7485520
2025-04-07,2941.213856774383,2987.2508721741474,2934.62369291143,2966.6415595520366,2966.6415595520366,7405382
2025-04-08,2972.0834929672246,2981.3274286998358,2913.9542033360212,2930.3025118681753,2930.3025118681753,10408494
2025-04-09,2934.803452961546,2951.786954113953,2870.0613256756033,2878.1011348554703,2878.1011348554703,2066091
2025-04-10,2876.7759190165684,2897.7790875069572,2845.8108244885248,2860.4351046584025,2860.4351046584025,7112855
2025-04-11,2857.316011293449,2912.845597685588,2853.508649954752,2887.1547863566293,2887.1547863566293,11836970
2025-04-14,2891.1797435076123,2914.4983858094774,2858.1659409748354,2879.17574379579,2879.17574379579,2320154
2025-04-15,2879.261817358384,2912.0081472129577,2862.4057243229718,2883.747335338368,2883.747335338368,3567874
2025-04-16,2884.426432456116,2940.9571139203545,2875.474546754014,2934.2014440891608,2934.2014440891608,2589478
2025-04-17,2933.5364561117663,2952.04345184867,2885.8311470991325,2889.2721178722636,2889.2721178722636,8970326
2025-04-18,2883.117596080271,2920.9143051415895,2866.3353149053755,2914.2781399971313,2914.2781399971313,7701857
2025-04-21,2913.757256304858,2933.2626280453705,2904.4141372699514,2926.4930474534426,2926.4930474534426,11933577
2025-04-22,2922.9945958216535,2938.5093403506485,2896.2889137856305,2934.0458751945116,2934.0458751945116,2344154
2025-04-23,2927.615994982612,2959.600019347493,2919.74602540318,2941.0158561729627,2941.0158561729627,10193107
2025-04-24,2940.463478351763,2988.5646937405786,2938.384776817385,2963.0222053992466,2963.0222053992466,8297405
2025-04-25,2960.5922017864777,2999.80498780353,2939.013460273181,2977.76733029324,2977.76733029324,9794919
2025-04-28,2973.232636803012,2985.755743960016,2965.511422452814,2967.4705772560947,2967.4705772560947,5236255
2025-04-29,2970.841497721546,2980.278180766713,2946.457962686722,2958.483018278561,2958.483018278561,10085399
2025-04-30,2962.4707806287734,2991.409916180749,2949.978026429096,2963.276153333538,2963.276153333538,11828634
2025-05-01,2962.062460704615,2975.4193073399815,2945.0444295575066,2962.167140967302,2962.167140967302,3808260
2025-05-02,2964.1137413605443,2992.200791058378,2913.48101675892,2937.1031626921945,2937.1031626921945,5389440
2025-05-05,2945.965604080462,3020.774495764322,2931.4196400048463,2992.7567778887346,2992.7567778887346,11026622
2025-05-06,2992.471481989043,2994.4935959166437,2984.5134369359625,2986.4557119101983,2986.4557119101983,8983380
2025-05-07,2980.8411076868315,3053.1589271763714,2975.8876234854997,3028.6704780586538,3028.6704780586538,5465950
2025-05-08,3026.07943666766,3035.124050710969,3003.9205465832506,3008.9051160617014,3008.9051160617014,2509060
2025-05-09,2995.912683781525,3025.256275221156,2981.6556571620067,3013.70313724308,3013.70313724308,2025036
2025-05-12,3007.19999898924,3061.2144251548407,3001.4651628448855,3036.0048480922073,3036.0048480922073,5585490
2025-05-13,3033.8597429827373,3042.5446121938244,3026.1189339835914,3028.31650535679,3028.31650535679,5501836
2025-05-14,3024.419010634722,3047.737139516742,2969.9697687119733,2982.965406168402,2982.965406168402,5715468
2025-05-15,2983.9929309624117,3001.657761026706,2913.5685160020985,2920.757013625682,2920.757013625682,11607078
2025-05-16,2909.1958981226235,2962.5565541786145,2897.562369762353,2955.6483752756094,2955.6483752756094,9136614
2025-05-19,2957.3260315037696,2968.554933015689,2934.7921460246503,2964.6834065230464,2964.6834065230464,10255514
2025-05-20,2968.0023713514997,2992.5779905753584,2916.3590013127955,2941.9014598644007,2941.9014598644007,9629033
2025-05-21,2945.806929276867,2970.2502973194432,2929.163001863947,2952.6240527928135,2952.6240527928135,4973634
2025-05-22,2963.692328366084,2972.6383080997907,2952.2495015640256,2955.530613971046,2955.530613971046,3885853
2025-05-23,2953.0532025925045,2956.172913086411,2921.689623898195,2932.4826059422444,2932.4826059422444,2669878
2025-05-26,2939.165576159794,2997.676363717053,2921.759738468454,2975.272463936254,2975.272463936254,11932449
2025-05-27,2966.3664978528204,2968.456928833395,2895.300978849133,2917.944281275247,2917.944281275247,5517321
2025-05-28,2928.475223412196,2970.681062309338,2918.23861743019,2956.3948386010093,2956.3948386010093,7925795
2025-05-29,2956.4633131652063,3005.2255604046586,2933.204564873275,2989.6786831553245,2989.6786831553245,2486910
2025-05-30,2990.1987841312853,3007.181082647546,2958.6892262493934,2977.454112132665,2977.454112132665,7461477
2025-06-02,2969.978299514026,2984.5223102586197,2967.4742951775816,2969.8545680817424,2969.8545680817424,7580584
2025-06-03,2965.690809867834,2988.8657334793847,2911.258563517553,2927.7591933847957,2927.7591933847957,4499403
2025-06-04,2934.361974391988,2941.3772131379974,2907.1748175827706,2927.1917200926678,2927.1917200926678,8801583
2025-06-05,2922.968667153961,2950.688024691301,2898.7296370172744,2929.9972813768945,2929.9972813768945,6958930
2025-06-06,2924.5841445669644,2951.7609632337876,2903.5357778275697,2917.536887959128,2917.536887959128,7012153
2025-06-09,2918.5301087387193,2940.9939103704382,2884.3817309627852,2902.137501979325,2902.137501979325,11688653
2025-06-10,2901.1083093314405,2942.5312760574343,2898.0956327615477,2930.0796298988726,2930.0796298988726,10801373
2025-06-11,2928.2840690399175,3006.9395857756103,2910.6495120430654,2978.847992636581,2978.847992636581,9004621
2025-06-12,2974.7969883399996,2986.1837114568166,2970.0660290634883,2974.418269880341,2974.418269880341,6074790
2025-06-13,2978.354778035833,2998.683130747282,2962.3842123000554,2997.142002191213,2997.142002191213,10539002
2025-06-16,2986.8971745971576,3011.0085413266706,2954.5854312836827,2966.714304252363,2966.714304252363,9494839
2025-06-17,2969.8214630151087,2983.827256305933,2935.2631784804166,2952.4097771472566,2952.4097771472566,8945845
2025-06-18,2952.8055050767707,2976.2371479098997,2910.5039030453217,2931.744999741824,2931.744999741824,6797690
2025-06-19,2928.6693422276553,2945.0299546403226,2926.6096196197577,2929.3438732252553,2929.3438732252553,3034015
2025-06-20,2921.309013483613,2925.952807712093,2877.215822753621,2900.477907582175,2900.477907582175,5071869
2025-06-23,2900.590129059099,2940.1756579486773,2894.8990046258596,2921.252747105488,2921.252747105488,7288561
2025-06-24,2917.179610369954,2939.577892164047,2889.6658484203645,2897.9612738707838,2897.9612738707838,5849692
2025-06-25,2903.7179863734427,2968.598589918725,2894.0308416877906,2952.483584044062,2952.483584044062,3245721
2025-06-26,2958.4201812692404,2970.685290763838,2936.996890675377,2942.289591457012,2942.289591457012,10314300
2025-06-27,2947.0512052224967,3026.767041434892,2944.100893377207,3005.565767544924,3005.565767544924,7428067
2025-06-30,3005.7580080520584,3017.637875936192,2932.0263618386825,2948.767071296631,2948.767071296631,5449500
2025-07-01,2954.428087347257,2957.825266997715,2883.6743636016167,2894.947152080102,2894.947152080102,2283940
2025-07-02,2887.785982178728,2911.7847856732565,2828.4040704830763,2850.787945243787,2850.787945243787,4059199
2025-07-03,2860.7595302354275,2885.2247487322966,2837.0512074342055,2868.376991926722,2868.376991926722,9547525
2025-07-04,2867.0952232574186,2878.211104120611,2819.4031415580116,2840.84592845537,2840.84592845537,11579794
2025-07-07,2847.129814087797,2870.3554212040344,2775.31306371602,2781.168356805538,2781.168356805538,6105826
2025-07-08,2785.6838329227407,2818.956294645595,2766.0656906395257,2796.8251986003256,2796.8251986003256,11816195
2025-07-09,2805.250683460815,2840.484203072654,2777.8115413523005,2813.8286026813175,2813.8286026813175,8900559
2025-07-10,2812.8038118525833,2852.62692761902,2807.427114931957,2827.2732895497616,2827.2732895497616,3700191
2025-07-11,2831.524005502338,2898.2026296200197,2805.8707152069223,2879.893929411161,2879.893929411161,9421833
2025-07-14,2882.7078363019696,2899.7162429746445,2825.0762766142684,2847.1576201423777,2847.1576201423777,2410775
2025-07-15,2837.863362960183,2938.539124292366,2834.1572233197476,2919.160237898789,2919.160237898789,5888829
2025-07-16,2928.447834109374,2944.26145329008,2900.514808604368,2924.796244891207,2924.796244891207,9916041
2025-07-17,2921.81056224217,2948.712770489389,2917.4275324179657,2939.606994625617,2939.606994625617,7195364
2025-07-18,2939.6344959775633,2943.2415326070136,2917.055601202606,2926.0951312435154,2926.0951312435154,10141498
2025-07-21,2926.7926121104033,2931.633375119217,2883.3470464883912,2902.7965811802937,2902.7965811802937,6443628
2025-07-22,2893.367758509639,2968.3279057230134,2882.228687032951,2942.0251767185196,2942.0251767185196,5727851
2025-07-23,2948.2344745207006,3030.711144567396,2945.277259152089,3021.6847309993022,3021.6847309993022,7822325
2025-07-24,3030.758205456432,3060.3272361791323,3015.9792867199403,3034.0449340619093,3034.0449340619093,2340586
2025-07-25,3035.7056854507505,3064.557842357736,2974.2124309777373,2993.936541977731,2993.936541977731,3824448
2025-07-28,2984.956793199639,3020.704506962339,2961.5427162058204,3014.066656872889,3014.066656872889,2649768
2025-07-29,3015.7306739905694,3082.033638441962,2990.8628816591304,3066.4309489650927,3066.4309489650927,6943915
2025-07-30,3061.4569539351633,3130.2960778110264,3036.253937467795,3119.1701693232694,3119.1701693232694,4446274
2025-07-31,3122.583779295985,3140.752991017885,3055.1962614109316,3082.6266077627683,3082.6266077627683,4872943
2025-08-01,3085.1031856676323,3104.3461268207284,3029.6157759786693,3044.7055199305464,3044.7055199305464,3807794
2025-08-04,3059.6092211450905,3066.266460766345,2982.6766067173585,3012.27675843159,3012.27675843159,11011415
2025-08-05,3011.1547029309686,3021.9270644694116,2983.1183405186425,2990.601813151576,2990.601813151576,10327397
2025-08-06,2989.2387950974676,3071.619110012671,2977.9322381059255,3060.355178852574,3060.355178852574,4917541
2025-08-07,3059.8019540436767,3072.484185849836,2991.4243578760706,2995.446862981123,2995.446862981123,3975799
2025-08-08,3003.345245075415,3026.3888565824304,2978.615569923862,3005.579551463619,3005.579551463619,5404309
2025-08-11,3009.5658459332913,3049.3382840805757,2999.2836733946965,3024.260691221678,3024.260691221678,4106228
2025-08-12,3024.8443015435737,3033.1414849800103,2972.617111001342,2990.9805870229975,2990.9805870229975,7783260
2025-08-13,2993.3174211995934,2998.3827939974435,2949.863922157599,2971.3273909027166,2971.3273909027166,6171909
2025-08-14,2962.3102318665715,3015.184324792288,2946.256440563106,3000.995142082393,3000.995142082393,4007286
2025-08-15,3010.238349541744,3023.718574840378,2997.201352526969,3007.020528079643,3007.020528079643,8757688
2025-08-18,3002.040062243927,3007.2848797982947,2968.0935816521705,2991.2421837281704,2991.2421837281704,5082825
2025-08-19,2989.72870525718,3005.837128763622,2972.9595403495964,2989.2678921686443,2989.2678921686443,9461685
2025-08-20,2987.698696464436,2999.53702559516,2928.5996492537483,2951.2829123274364,2951.2829123274364,10152044
2025-08-21,2952.6855553178007,2965.8115642658786,2932.3540800777973,2955.617866571335,2955.617866571335,9240617
2025-08-22,2958.427259545243,2978.117574694602,2934.900545762332,2949.3403521290124,2949.3403521290124,9426033
2025-08-25,2951.6154999551254,2959.891264346595,2878.5284997713647,2898.8609381201236,2898.8609381201236,9030313
2025-08-26,2899.860494453973,2927.3066917974056,2881.335113700549,2920.5514029357364,2920.5514029357364,4786693
2025-08-27,2934.923300799601,2981.5664244149884,2924.074730430239,2961.816904210885,2961.816904210885,10163394
2025-08-28,2961.3221494712525,2986.319711395541,2941.90621451225,2964.509631622744,2964.509631622744,10247805
2025-08-29,2960.8055998311647,3009.3598718077433,2944.9991674670127,2996.5345461863935,2996.5345461863935,4969152
2025-09-01,2998.560697366103,3019.422456882706,2967.110240611006,2988.893817460713,2988.893817460713,11002743
2025-09-02,2987.060034102844,3033.6244733340613,2959.5422514110323,3022.140704614029,3022.140704614029,9531954
2025-09-03,3024.0939422778583,3033.100292759498,2951.073213591247,2977.6558419613625,2977.6558419613625,10510001
2025-09-04,2977.6247046092194,3012.310927129272,2955.6587185623125,3009.0539383018754,3009.0539383018754,6611085
2025-09-05,3008.7511977375525,3033.8667086011183,2993.3124344218836,3020.3986967282926,3020.3986967282926,7427571
2025-09-08,3014.0527049739403,3089.33274378195,2989.9275243494703,3087.684320759361,3087.684320759361,7796837
2025-09-09,3081.6914316962584,3147.6734541193955,3057.680920979535,3133.271028442965,3133.271028442965,8150805
2025-09-10,3136.510530695404,3151.7596954287237,3125.6793031736343,3138.9313294034846,3138.9313294034846,8949167
2025-09-11,3124.557807289972,3153.4690672045463,3112.558141320603,3144.3555849127874,3144.3555849127874,6564636
2025-09-12,3139.713336716037,3172.243796664456,3129.093966229408,3152.159751115022,3152.159751115022,8504046
2025-09-15,3150.506659544901,3198.5155718872356,3147.2699623113567,3175.7563301004348,3175.7563301004348,5464448
2025-09-16,3175.550184547304,3204.2070018979266,3129.8447439271986,3143.5240235011984,3143.5240235011984,8321650
2025-09-17,3130.041243453912,3183.0450959500827,3125.0669637601277,3169.3367916789985,3169.3367916789985,4025055
2025-09-18,3167.9402133191215,3192.8468527607715,3147.7733475264804,3151.6011508406464,3151.6011508406464,3718763
2025-09-19,3152.7285638475,3158.4118478589266,3073.761495508153,3103.386533244207,3103.386533244207,11317106
2025-09-22,3103.879844533663,3141.7824576467606,3091.6535747250896,3116.2236171811564,3116.2236171811564,10756033
2025-09-23,3116.893368131814,3119.6579138271304,3108.620422645132,3114.154878069774,3114.154878069774,6777457
2025-09-24,3105.968287542893,3131.509103187533,3063.9037426433865,3087.9716871278697,3087.9716871278697,7449443
2025-09-25,3087.5271247263518,3096.529898379971,3071.2129545469847,3074.9258756911095,3074.9258756911095,6141126
2025-09-26,3076.8974865353453,3097.4519704141135,3023.0868669218958,3050.6840176317805,3050.6840176317805,11353636
2025-09-29,3054.920850902305,3074.030581348798,2996.800204971314,3013.5810636124656,3013.5810636124656,2329160
2025-09-30,3013.2729069256866,3037.662356685473,2989.0552174994564,3005.7758011442293,3005.7758011442293,2115349
2025-10-01,3005.732577862766,3018.1814147450204,2987.383528754542,2994.6546388709694,2994.6546388709694,3252557
2025-10-02,2990.8453580208,2996.7747119670307,2919.409196523638,2927.7121961522985,2927.7121961522985,2162305
2025-10-03,2931.0573014105667,3002.9380342767436,2922.3783579240508,2975.2361392215685,2975.2361392215685,5925257
2025-10-06,2977.6858914474965,2979.982213904088,2932.9225630124843,2948.001874017462,2948.001874017462,9722533
2025-10-07,2948.9819284818473,3004.2381914025505,2925.0912690662853,2980.725547410424,2980.725547410424,4644796
2025-10-08,2983.629530119692,3003.394163678022,2965.0542474649437,2981.8415424657223,2981.8415424657223,11788241
2025-10-09,2977.588870388449,3038.444417495465,2953.0121440121566,3010.3432007516462,3010.3432007516462,2205830
2025-10-10,3005.0413772699007,3010.742479113728,2963.5002378156846,2987.901932277391,2987.901932277391,9623551
2025-10-13,2991.0427340801475,3019.1678631041964,2968.739243235787,2976.465713575459,2976.465713575459,6467658
2025-10-14,2977.9975100242937,2995.207870943382,2940.765482379403,2963.67961995106,2963.67961995106,7435672
2025-10-15,2958.4773871498887,3021.1512641482345,2934.9004057895745,2998.699314022401,2998.699314022401,10296425
2025-10-16,3000.9104638853223,3016.425872259517,2975.8591469061785,2992.2358526778735,2992.2358526778735,5149448
2025-10-17,3008.658643568832,3026.983038115059,2978.7902849843636,2995.3306873750653,2995.3306873750653,3283263
2025-10-20,3001.661306479551,3019.8128117015726,3000.1573330721476,3013.5521304674094,3013.5521304674094,8497203
2025-10-21,3008.2028582645326,3037.5666177625762,2995.3601795434292,3024.7759315189915,3024.7759315189915,2743924
2025-10-22,3032.63207705414,3048.6537924556665,3029.1874227237477,3039.1228518034063,3039.1228518034063,7772687
2025-10-23,3052.870853818028,3100.736021931797,3025.045637954839,3084.9122095415405,3084.9122095415405,2435597
2025-10-24,3089.28423705169,3103.269224368421,3050.989058958476,3074.799117164518,3074.799117164518,3096791
2025-10-27,3098.2552224987085,3145.3925296104358,3069.0083227839705,3123.3644218711133,3123.3644218711133,5574887
2025-10-28,3126.3409157413057,3155.633340726955,3035.7141995518555,3049.613361839157,3049.613361839157,9053638
2025-10-29,3052.8013100937396,3083.3058294749653,3011.5020580849905,3038.0915715159663,3038.0915715159663,11316934
2025-10-30,3021.158332912267,3028.613616982806,2999.288345904009,3019.2023383165115,3019.2023383165115,4473148
2025-10-31,3021.162300786314,3071.5455611776706,3015.6193251972354,3048.279823170627,3048.279823170627,6557505
2025-11-03,3057.7104887179908,3062.371564341367,3032.1018879595113,3041.4341415755966,3041.4341415755966,2768410
2025-11-04,3030.993551994608,3038.9014270226394,2956.8961413544107,2984.493576045027,2984.493576045027,11468279
2025-11-05,2993.013054777318,3053.9459209582133,2989.1774804191164,3039.7474456389114,3039.7474456389114,4251970
2025-11-06,3047.1866786758364,3079.5942159085525,3022.17311856841,3055.9083171662623,3055.9083171662623,2384084
2025-11-07,3059.8620981741583,3071.5964526108773,2992.4472257517837,3018.1229356948584,3018.1229356948584,4442352
2025-11-10,3021.332592687121,3078.276503250419,3005.0093485367315,3062.9259738943383,3062.9259738943383,5298701
2025-11-11,3069.330835627876,3074.8971783126144,3028.980138673567,3056.826110677731,3056.826110677731,9087173
2025-11-12,3062.0624158203063,3088.959979124031,3020.3346189126237,3048.989053559122,3048.989053559122,8721113
2025-11-13,3048.909316805206,3054.983042351344,3004.978503524696,3007.375272158039,3007.375272158039,11020633
2025-11-14,2998.353396625142,3001.9121617289684,2916.247341776936,2919.2924928505786,2919.2924928505786,9394856
2025-11-17,2910.6207551439475,2947.87213724299,2899.0443941355106,2931.783008883341,2931.783008883341,6526026
2025-11-18,2932.7183958022956,2950.082792016529,2885.620809401905,2912.8124825236923,2912.8124825236923,6836628
2025-11-19,2904.82188786871,2914.7999956136955,2871.341869494188,2887.2710698302235,2887.2710698302235,4726743
2025-11-20,2891.191575341993,2897.1420601442464,2855.4571086190936,2869.574532233452,2869.574532233452,10478936
2025-11-21,2866.7047266275626,2894.1731826831424,2777.4441511947134,2796.052049279099,2796.052049279099,6900871
2025-11-24,2798.149487691905,2801.9787110734896,2754.5193631362004,2781.139890140079,2781.139890140079,3450359
2025-11-25,2777.363212764802,2825.440253484331,2775.0789520686963,2817.66880617665,2817.66880617665,5466002
2025-11-26,2817.878654094604,2829.6908448753447,2787.418577177423,2800.8263907360433,2800.8263907360433,6147160
2025-11-27,2797.041161556951,2798.9749458957344,2761.3924248041667,2789.0556452044348,2789.0556452044348,7303719
2025-11-28,2789.059577409834,2811.7569029431784,2743.8423531220196,2770.275843488084,2770.275843488084,4758648
2025-12-01,2780.7213541773817,2800.70615496768,2681.5644113675494,2691.151399225052,2691.151399225052,4201258
2025-12-02,2695.218934352146,2704.1585162281713,2635.8178525576627,2652.8996142510664,2652.8996142510664,10476779
2025-12-03,2656.08101097129,2677.4689898963215,2618.762678810318,2636.0405105786604,2636.0405105786604,8066608
