Date,Open,High,Low,Close,Adj Close,Volume
2025-03-31,1103.4058486175438,1106.6140794086612,1092.8384559923984,1104.181713341573,1104.181713341573,8068367
2025-04-01,1102.2641188543005,1110.355229332372,1100.097424198975,1101.9492392020445,1101.9492392020445,3577416
2025-04-02,1100.0049452759965,1111.6904542873306,1089.9832993958032,1107.233779007105,1107.233779007105,11941779
2025-04-03,1107.624607530299,1124.883166937173,1100.93836112872,1123.209849604772,1123.209849604772,4025624
2025-04-04,1120.4108004364066,1137.5160060353896,1119.397560149116,1128.186570708735,1128.186570708735,11840857
2025-04-07,1131.471889786218,1139.8313139621928,1120.0585246449937,1130.5331422165027,1130.5331422165027,10913253
2025-04-08,1132.141444341721,1133.3374007354007,1127.0184830563417,1132.3331482033866,1132.3331482033866,7126670
2025-04-09,1133.8212838087516,1138.9581708164817,1100.3989969791796,1110.4310277894788,1110.4310277894788,4304847
2025-04-10,1110.5692903695904,1133.656099277053,1108.401741121885,1126.8286073217043,1126.8286073217043,7692175
2025-04-11,1124.0605078354888,1129.2743244774504,1102.3630416781252,1104.1993803874032,1104.1993803874032,5070882
2025-04-14,1103.5851345931842,1117.2810042335286,1098.9571134261278,1106.3062679843579,1106.3062679843579,3252446
2025-04-15,1109.0217818372248,1123.111502227105,1102.4490077426476,1114.307617921206,1114.307617921206,2757046
2025-04-16,1112.9782465583519,1137.7202107842697,1105.4713184850161,1128.0159409037697,1128.0159409037697,11605989
2025-04-17,1126.6915406312332,1145.9609428612582,1117.4117914938913,1142.3200347185739,1142.3200347185739,8562449
2025-04-18,1140.9921541667243,1146.128249675992,1126.4477764700823,1136.474455007689,1136.474455007689,7850944
2025-04-21,1139.8755075698227,1145.0849667957016,1104.865442991472,1115.166324027593,1115.166324027593,6686064
2025-04-22,1116.7846757128366,1125.7249869729271,1105.0209103572151,1109.5575279040074,1109.5575279040074,11785908
2025-04-23,1107.6384637086924,1116.7651516365106,1104.2424120740054,1110.524999032149,1110.524999032149,4440011
2025-04-24,1110.584525917815,1126.0441109510791,1108.4579247995146,1117.7001174961156,1117.7001174961156,5812288
2025-04-25,1114.6828611611438,1138.7648319420205,1109.9249427462971,1136.9718627830625,1136.9718627830625,6738369
2025-04-28,1140.1412697674623,1143.7375117692698,1122.8923781006183,1130.6487005799913,1130.6487005799913,5194241
2025-04-29,1131.566268678027,1132.8160854915004,1104.3988401112097,1106.009354756941,1106.009354756941,11732389
2025-04-30,1106.559237203901,1134.19330667939,1102.0909769928246,1129.8948227840287,1129.8948227840287,11421564
2025-05-01,1131.8904092858684,1138.6131155862136,1121.1780941356,1126.6431042797785,1126.6431042797785,8841332
2025-05-02,1131.9357335695904,1138.3180166467162,1110.9475201474065,1113.5643813961276,1113.5643813961276,2887547
2025-05-05,1113.8575579443202,1131.63936241982,1106.8679324195627,1126.8529679810601,1126.8529679810601,3935539
2025-05-06,1126.9001120508667,1161.8938685155026,1122.0921644471077,1154.6317142574517,1154.6317142574517,10985260
